session_id,user_id,session_date,session_type,session_length_minutes,num_messages,main_topic,sentiment_score
s_u_002733_04,u_002733,2026-04-24,text,3.63,13,relationships,-0.515
s_u_002733_05,u_002733,2026-04-30,voice,0.95,3,relationships,-0.691
s_u_002733_06,u_002733,2026-04-26,voice,2.14,6,motivation,-0.15
s_u_002733_07,u_002733,2026-04-28,voice,0.2,2,general_checkin,-0.368
s_u_002734_01,u_002734,2026-04-25,voice,6.12,12,family,-0.376
s_u_002734_02,u_002734,2026-04-27,voice,8.36,17,family,-0.571
s_u_002734_03,u_002734,2026-04-28,voice,5.89,11,general_checkin,-0.763
s_u_002734_04,u_002734,2026-04-29,text,6.14,26,family,-0.501
s_u_002734_05,u_002734,2026-04-30,voice,4.09,6,motivation,-0.239
s_u_002734_06,u_002734,2026-04-28,text,5.99,25,family,-0.552
s_u_002734_07,u_002734,2026-04-30,voice,8.43,15,family,-0.44
s_u_002735_01,u_002735,2026-04-30,text,1.03,10,relationships,-0.079
s_u_002735_02,u_002735,2026-05-02,voice,4.3,10,general_checkin,0.424
s_u_002735_03,u_002735,2026-05-03,voice,1.49,6,relationships,0.422
s_u_002735_04,u_002735,2026-05-02,voice,0.2,2,relationships,0.096
s_u_002736_01,u_002736,2026-04-15,voice,6.35,13,loneliness,-0.086
s_u_002736_02,u_002736,2026-04-16,text,5.48,19,general_checkin,-0.263
s_u_002737_01,u_002737,2026-04-11,voice,0.2,2,school_stress,-0.075
s_u_002737_02,u_002737,2026-04-14,voice,0.97,4,school_stress,-0.008
s_u_002738_01,u_002738,2026-04-01,text,0.26,2,relationships,0.415
s_u_002738_02,u_002738,2026-04-05,voice,1.92,7,relationships,0.639
s_u_002739_01,u_002739,2026-04-18,voice,3.36,5,loneliness,-0.055
s_u_002739_02,u_002739,2026-04-17,text,1.4,11,loneliness,-0.175
s_u_002739_03,u_002739,2026-04-16,voice,0.46,3,motivation,-0.286
s_u_002740_01,u_002740,2026-05-01,text,0.2,2,general_checkin,-0.093
s_u_002740_02,u_002740,2026-04-29,text,0.8,7,general_checkin,0.038
s_u_002740_03,u_002740,2026-04-28,voice,1.76,6,motivation,-0.394
s_u_002740_04,u_002740,2026-05-03,voice,3.24,10,general_checkin,-0.196
s_u_002740_05,u_002740,2026-05-03,voice,1.47,3,general_checkin,-0.521
s_u_002741_01,u_002741,2026-04-15,voice,8.75,12,career,0.016
s_u_002741_02,u_002741,2026-04-17,voice,6.01,10,motivation,-0.048
s_u_002742_01,u_002742,2026-04-10,voice,5.16,9,career,-0.33
s_u_002742_02,u_002742,2026-04-07,voice,6.03,13,career,-0.422
s_u_002743_01,u_002743,2026-04-02,voice,2.02,8,sleep,-0.374
s_u_002743_02,u_002743,2026-04-02,voice,3.63,8,sleep,-0.637
s_u_002744_01,u_002744,2026-04-11,text,0.86,5,school_stress,1.0
s_u_002744_02,u_002744,2026-04-10,voice,0.2,2,school_stress,0.938
s_u_002745_01,u_002745,2026-04-16,voice,2.36,5,sleep,-0.143
s_u_002745_02,u_002745,2026-04-16,voice,4.3,15,general_checkin,0.087
s_u_002745_03,u_002745,2026-04-16,voice,0.83,3,sleep,-0.263
s_u_002745_04,u_002745,2026-04-18,text,2.41,6,motivation,-0.307
s_u_002745_05,u_002745,2026-04-14,text,0.2,2,general_checkin,0.173
s_u_002745_06,u_002745,2026-04-14,text,0.2,3,sleep,0.113
s_u_002745_07,u_002745,2026-04-14,text,4.64,18,general_checkin,-0.371
s_u_002745_08,u_002745,2026-04-17,voice,3.43,12,motivation,-0.002
s_u_002746_01,u_002746,2026-04-12,voice,9.03,27,general_checkin,0.004
s_u_002746_02,u_002746,2026-04-11,voice,5.48,12,general_checkin,0.236
s_u_002746_03,u_002746,2026-04-10,voice,3.49,5,general_checkin,0.109
s_u_002747_01,u_002747,2026-04-13,voice,1.32,6,career,0.297
s_u_002748_01,u_002748,2026-04-09,text,1.57,6,loneliness,-0.618
s_u_002748_02,u_002748,2026-04-10,text,0.2,2,motivation,-0.377
s_u_002748_03,u_002748,2026-04-07,text,0.2,2,loneliness,-0.331
s_u_002748_04,u_002748,2026-04-09,voice,0.2,2,loneliness,-0.412
s_u_002749_01,u_002749,2026-04-23,voice,1.9,5,general_checkin,-0.176
s_u_002749_02,u_002749,2026-04-24,text,2.06,13,general_checkin,-0.103
s_u_002749_03,u_002749,2026-04-27,text,7.16,29,general_checkin,-0.504
s_u_002749_04,u_002749,2026-04-29,voice,6.7,12,general_checkin,-0.4
s_u_002749_05,u_002749,2026-04-27,voice,0.2,3,general_checkin,-0.304
s_u_002749_06,u_002749,2026-04-24,voice,1.15,5,general_checkin,-0.16
s_u_002749_07,u_002749,2026-04-29,voice,1.86,4,general_checkin,-0.558
s_u_002750_01,u_002750,2026-04-28,voice,2.35,9,career,0.177
s_u_002751_01,u_002751,2026-04-14,voice,6.09,17,motivation,0.248
s_u_002751_02,u_002751,2026-04-11,voice,7.16,14,motivation,0.597
s_u_002751_03,u_002751,2026-04-11,voice,1.08,7,motivation,0.761
s_u_002751_04,u_002751,2026-04-11,voice,0.84,3,motivation,0.446
s_u_002751_05,u_002751,2026-04-11,text,2.23,8,general_checkin,0.914
s_u_002751_06,u_002751,2026-04-16,voice,2.8,10,motivation,0.402
s_u_002752_01,u_002752,2026-04-25,voice,8.93,19,school_stress,-0.646
s_u_002752_02,u_002752,2026-04-23,voice,7.69,13,school_stress,-0.641
s_u_002752_03,u_002752,2026-04-24,voice,6.56,15,school_stress,-0.638
s_u_002752_04,u_002752,2026-04-23,text,7.82,32,motivation,-0.273
s_u_002752_05,u_002752,2026-04-21,voice,3.25,6,school_stress,-0.372
s_u_002753_01,u_002753,2026-04-29,voice,6.23,10,relationships,0.358
s_u_002753_02,u_002753,2026-04-26,voice,5.97,17,general_checkin,0.28
s_u_002754_01,u_002754,2026-04-26,voice,12.05,23,school_stress,-0.375
s_u_002754_02,u_002754,2026-04-24,voice,5.4,9,general_checkin,-0.476
s_u_002754_03,u_002754,2026-04-27,text,9.43,35,general_checkin,-0.478
s_u_002755_01,u_002755,2026-04-30,voice,5.1,13,relationships,-1.0
s_u_002755_02,u_002755,2026-05-02,voice,5.4,12,general_checkin,-0.862
s_u_002755_03,u_002755,2026-05-03,text,2.87,17,general_checkin,-0.604
s_u_002755_04,u_002755,2026-05-07,text,0.2,2,general_checkin,-0.907
s_u_002756_01,u_002756,2026-04-23,voice,2.68,7,relationships,0.293
s_u_002756_02,u_002756,2026-04-21,voice,2.39,7,relationships,0.162
s_u_002756_03,u_002756,2026-04-24,text,6.8,23,relationships,-0.024
s_u_002756_04,u_002756,2026-04-20,voice,0.2,2,relationships,0.005
s_u_002756_05,u_002756,2026-04-21,voice,6.48,17,relationships,-0.234
s_u_002757_01,u_002757,2026-04-09,voice,0.59,2,relationships,-0.935
s_u_002757_02,u_002757,2026-04-14,voice,2.05,4,general_checkin,-0.623
s_u_002757_03,u_002757,2026-04-14,voice,2.06,8,relationships,-0.587
s_u_002757_04,u_002757,2026-04-15,voice,2.14,3,relationships,-0.615
s_u_002758_01,u_002758,2026-04-16,voice,2.91,7,loneliness,-0.007
s_u_002758_02,u_002758,2026-04-10,voice,0.2,2,loneliness,0.065
s_u_002759_01,u_002759,2026-05-02,voice,0.2,2,loneliness,-0.327
s_u_002759_02,u_002759,2026-05-01,text,1.82,12,general_checkin,-0.116
s_u_002759_03,u_002759,2026-05-05,voice,0.2,2,general_checkin,0.197
s_u_002759_04,u_002759,2026-05-03,text,0.2,2,loneliness,-0.048
s_u_002759_05,u_002759,2026-05-05,voice,0.2,2,loneliness,-0.076
s_u_002759_06,u_002759,2026-05-04,voice,1.51,7,motivation,0.053
s_u_002760_01,u_002760,2026-04-19,voice,2.12,6,relationships,-0.325
s_u_002760_02,u_002760,2026-04-14,voice,0.2,3,general_checkin,-0.012
s_u_002760_03,u_002760,2026-04-13,voice,3.07,9,relationships,0.127
s_u_002760_04,u_002760,2026-04-19,voice,0.43,4,relationships,-0.238
s_u_002760_05,u_002760,2026-04-17,voice,1.21,3,relationships,0.332
s_u_002760_06,u_002760,2026-04-13,voice,0.76,3,relationships,0.245
s_u_002760_07,u_002760,2026-04-14,voice,2.02,4,general_checkin,-0.38
s_u_002760_08,u_002760,2026-04-13,voice,2.14,4,relationships,0.013
s_u_002761_01,u_002761,2026-04-25,voice,0.4,4,general_checkin,-0.092
s_u_002761_02,u_002761,2026-04-30,text,2.2,10,general_checkin,0.07
s_u_002762_01,u_002762,2026-04-16,voice,7.23,21,relationships,0.237
s_u_002762_02,u_002762,2026-04-20,voice,6.7,18,motivation,-0.031
s_u_002762_03,u_002762,2026-04-17,text,2.05,12,relationships,-0.432
s_u_002763_01,u_002763,2026-04-08,voice,0.2,2,motivation,0.218
s_u_002763_02,u_002763,2026-04-03,text,0.2,3,general_checkin,0.487
s_u_002763_03,u_002763,2026-04-03,text,4.04,15,motivation,0.223
s_u_002763_04,u_002763,2026-04-04,text,4.31,14,motivation,0.381
s_u_002763_05,u_002763,2026-04-05,voice,0.2,2,motivation,0.355
s_u_002763_06,u_002763,2026-04-10,text,0.84,3,motivation,0.583
s_u_002764_01,u_002764,2026-04-30,voice,10.16,15,career,0.06
s_u_002764_02,u_002764,2026-04-30,text,8.3,23,general_checkin,-0.231
s_u_002764_03,u_002764,2026-05-06,voice,11.85,17,general_checkin,-0.266
s_u_002764_04,u_002764,2026-05-06,voice,10.66,28,general_checkin,-0.241
s_u_002764_05,u_002764,2026-05-02,voice,2.09,8,general_checkin,-0.122
s_u_002764_06,u_002764,2026-05-04,voice,10.6,16,career,0.032
s_u_002765_01,u_002765,2026-04-10,voice,3.45,11,school_stress,0.37
s_u_002766_01,u_002766,2026-04-13,voice,3.08,10,sleep,-0.277
s_u_002767_01,u_002767,2026-04-26,voice,4.71,17,career,-0.754
s_u_002767_02,u_002767,2026-04-30,voice,7.9,11,motivation,-0.726
s_u_002767_03,u_002767,2026-04-26,voice,8.09,18,career,-0.56
s_u_002767_04,u_002767,2026-04-25,text,13.18,44,career,-0.74
s_u_002767_05,u_002767,2026-04-29,voice,4.52,4,general_checkin,-0.273
s_u_002767_06,u_002767,2026-04-28,voice,11.51,25,career,-0.543
s_u_002767_07,u_002767,2026-04-24,text,13.82,55,motivation,-0.357
s_u_002767_08,u_002767,2026-04-23,voice,6.23,16,general_checkin,-0.444
s_u_002767_09,u_002767,2026-04-27,text,8.74,25,career,-0.768
s_u_002767_10,u_002767,2026-04-25,text,6.98,36,motivation,-0.518
s_u_002768_01,u_002768,2026-04-12,voice,2.62,5,motivation,-0.211
s_u_002768_02,u_002768,2026-04-08,voice,2.12,5,motivation,-0.067
s_u_002768_03,u_002768,2026-04-12,text,0.46,2,motivation,-0.286
s_u_002768_04,u_002768,2026-04-10,voice,4.09,12,motivation,-0.113
s_u_002768_05,u_002768,2026-04-14,text,3.12,14,general_checkin,0.029
s_u_002768_06,u_002768,2026-04-13,text,1.16,5,motivation,-0.433
s_u_002768_07,u_002768,2026-04-11,voice,1.49,7,motivation,-0.282
s_u_002768_08,u_002768,2026-04-09,text,3.87,11,motivation,-0.09
s_u_002769_01,u_002769,2026-05-04,voice,4.59,14,school_stress,-1.0
s_u_002769_02,u_002769,2026-05-01,text,1.8,6,motivation,-1.0
s_u_002769_03,u_002769,2026-05-03,voice,9.17,17,school_stress,-0.996
s_u_002769_04,u_002769,2026-05-03,voice,4.97,7,school_stress,-1.0
s_u_002769_05,u_002769,2026-05-05,voice,2.7,8,general_checkin,-0.846
s_u_002769_06,u_002769,2026-04-29,voice,3.04,8,school_stress,-0.706
s_u_002769_07,u_002769,2026-05-02,voice,7.69,20,school_stress,-1.0
s_u_002770_01,u_002770,2026-04-29,voice,0.2,2,motivation,0.597
s_u_002770_02,u_002770,2026-04-23,voice,4.3,10,motivation,1.0
s_u_002771_01,u_002771,2026-04-27,voice,2.82,7,school_stress,-0.113
s_u_002772_01,u_002772,2026-04-07,text,2.63,11,school_stress,0.034
s_u_002772_02,u_002772,2026-04-04,voice,3.09,8,school_stress,-0.515
s_u_002772_03,u_002772,2026-04-06,voice,6.29,10,school_stress,0.091
s_u_002772_04,u_002772,2026-04-05,voice,5.03,14,motivation,0.284
s_u_002772_05,u_002772,2026-04-05,voice,7.72,15,general_checkin,0.133
s_u_002773_01,u_002773,2026-04-21,voice,4.5,12,family,0.134
s_u_002773_02,u_002773,2026-04-22,voice,6.07,7,family,0.299
s_u_002773_03,u_002773,2026-04-23,voice,4.61,10,family,-0.16
s_u_002774_01,u_002774,2026-04-08,voice,0.2,2,motivation,0.634
s_u_002774_02,u_002774,2026-04-10,voice,3.16,4,motivation,0.463
s_u_002774_03,u_002774,2026-04-11,text,1.8,8,motivation,0.422
s_u_002774_04,u_002774,2026-04-06,text,0.2,4,motivation,0.431
s_u_002774_05,u_002774,2026-04-05,voice,0.2,2,motivation,0.499
s_u_002774_06,u_002774,2026-04-06,voice,0.2,2,motivation,0.423
s_u_002774_07,u_002774,2026-04-10,text,1.84,9,motivation,0.588
s_u_002774_08,u_002774,2026-04-12,text,0.2,5,motivation,0.301
s_u_002775_01,u_002775,2026-05-01,voice,6.17,22,relationships,-0.347
s_u_002775_02,u_002775,2026-04-28,voice,2.66,7,relationships,0.16
s_u_002775_03,u_002775,2026-04-25,voice,1.54,5,general_checkin,-0.674
s_u_002775_04,u_002775,2026-04-24,text,0.2,2,relationships,-0.231
s_u_002776_01,u_002776,2026-04-10,voice,6.13,19,family,-0.157
s_u_002776_02,u_002776,2026-04-13,text,2.22,10,family,-0.12
s_u_002776_03,u_002776,2026-04-13,voice,2.55,8,family,0.033
s_u_002776_04,u_002776,2026-04-16,text,5.45,28,general_checkin,-0.295
s_u_002776_05,u_002776,2026-04-11,voice,2.69,12,motivation,-0.327
s_u_002777_01,u_002777,2026-04-30,voice,1.33,7,motivation,0.1
s_u_002777_02,u_002777,2026-04-29,voice,1.54,8,general_checkin,0.176
s_u_002777_03,u_002777,2026-05-04,text,0.2,5,motivation,-0.118
s_u_002777_04,u_002777,2026-05-02,voice,0.2,2,motivation,0.075
s_u_002778_01,u_002778,2026-04-20,voice,0.2,2,school_stress,-0.874
s_u_002778_02,u_002778,2026-04-21,voice,1.5,5,school_stress,-0.713
s_u_002779_01,u_002779,2026-05-06,text,5.36,21,general_checkin,-0.595
s_u_002779_02,u_002779,2026-05-07,voice,5.41,17,general_checkin,-0.361
s_u_002779_03,u_002779,2026-05-01,voice,0.34,2,general_checkin,-0.157
s_u_002779_04,u_002779,2026-05-02,text,0.65,5,general_checkin,-0.358
s_u_002780_01,u_002780,2026-05-02,voice,2.94,8,career,0.377
s_u_002780_02,u_002780,2026-05-02,voice,5.71,13,career,0.451
s_u_002780_03,u_002780,2026-04-28,voice,3.81,10,motivation,0.479
s_u_002780_04,u_002780,2026-05-02,voice,2.59,5,motivation,0.288
s_u_002780_05,u_002780,2026-04-30,voice,5.41,15,career,0.353
s_u_002781_01,u_002781,2026-04-19,voice,4.88,11,school_stress,-0.658
s_u_002781_02,u_002781,2026-04-21,voice,2.55,8,school_stress,-0.717
s_u_002781_03,u_002781,2026-04-20,voice,5.34,13,school_stress,-0.093
s_u_002782_01,u_002782,2026-04-14,voice,3.85,7,relationships,-0.412
s_u_002782_02,u_002782,2026-04-16,voice,3.2,9,relationships,-0.391
s_u_002782_03,u_002782,2026-04-17,voice,2.62,3,relationships,-0.277
s_u_002782_04,u_002782,2026-04-17,voice,1.52,3,relationships,-0.507
s_u_002783_01,u_002783,2026-04-12,text,0.7,3,career,-0.684
s_u_002783_02,u_002783,2026-04-13,voice,4.32,8,motivation,-1.0
s_u_002783_03,u_002783,2026-04-06,text,0.44,5,motivation,-1.0
s_u_002783_04,u_002783,2026-04-13,voice,5.34,11,general_checkin,-0.836
s_u_002783_05,u_002783,2026-04-11,voice,2.39,10,career,-0.531
s_u_002783_06,u_002783,2026-04-13,text,4.29,13,career,-0.685
s_u_002784_01,u_002784,2026-04-10,text,0.23,3,relationships,-0.677
s_u_002784_02,u_002784,2026-04-12,text,2.49,8,relationships,-0.315
s_u_002784_03,u_002784,2026-04-07,voice,0.2,2,relationships,-0.342
s_u_002785_01,u_002785,2026-04-30,voice,0.8,4,family,-0.282
s_u_002785_02,u_002785,2026-04-30,voice,3.24,8,family,-0.229
s_u_002786_01,u_002786,2026-04-23,text,0.31,2,motivation,0.381
s_u_002786_02,u_002786,2026-04-21,voice,0.2,2,motivation,0.307
s_u_002786_03,u_002786,2026-04-22,voice,0.2,2,motivation,0.505
s_u_002786_04,u_002786,2026-04-24,voice,4.59,9,general_checkin,0.215
s_u_002786_05,u_002786,2026-04-19,voice,8.19,10,motivation,0.236
s_u_002787_01,u_002787,2026-04-23,voice,8.59,15,loneliness,-1.0
s_u_002787_02,u_002787,2026-04-26,text,8.89,30,loneliness,-1.0
s_u_002787_03,u_002787,2026-04-25,voice,5.22,15,loneliness,-1.0
s_u_002787_04,u_002787,2026-04-22,voice,8.81,14,motivation,-0.949
s_u_002787_05,u_002787,2026-04-21,text,5.39,22,motivation,-1.0
s_u_002788_01,u_002788,2026-04-09,text,4.92,30,motivation,-0.751
s_u_002789_01,u_002789,2026-04-21,voice,3.42,11,loneliness,0.056
s_u_002790_01,u_002790,2026-04-14,voice,0.2,3,motivation,-0.527
s_u_002790_02,u_002790,2026-04-13,voice,4.51,10,general_checkin,-0.063
s_u_002790_03,u_002790,2026-04-16,voice,0.2,2,motivation,-0.633
s_u_002790_04,u_002790,2026-04-13,voice,2.13,5,motivation,-0.692
s_u_002791_01,u_002791,2026-04-21,voice,3.12,7,relationships,-0.998
s_u_002791_02,u_002791,2026-04-26,voice,0.4,5,general_checkin,-0.991
s_u_002791_03,u_002791,2026-04-21,text,0.2,4,general_checkin,-1.0
s_u_002792_01,u_002792,2026-04-18,voice,11.63,24,family,-0.226
s_u_002792_02,u_002792,2026-04-15,text,10.06,33,family,-0.227
s_u_002792_03,u_002792,2026-04-16,text,9.62,33,family,-0.152
s_u_002792_04,u_002792,2026-04-18,voice,9.88,11,motivation,-0.181
s_u_002792_05,u_002792,2026-04-14,text,7.19,26,family,-0.384
s_u_002792_06,u_002792,2026-04-21,voice,10.68,18,motivation,-0.27
s_u_002792_07,u_002792,2026-04-17,text,13.61,46,family,0.047
s_u_002793_01,u_002793,2026-04-04,voice,0.2,2,school_stress,-0.023
s_u_002793_02,u_002793,2026-04-08,text,4.4,16,school_stress,-0.192
s_u_002794_01,u_002794,2026-04-23,voice,0.2,2,career,0.117
s_u_002794_02,u_002794,2026-04-20,text,0.93,6,career,0.235
s_u_002794_03,u_002794,2026-04-22,voice,0.2,2,motivation,0.596
s_u_002795_01,u_002795,2026-04-20,voice,9.15,18,motivation,0.594
s_u_002795_02,u_002795,2026-04-18,voice,7.2,19,motivation,0.353
s_u_002795_03,u_002795,2026-04-23,voice,8.33,24,motivation,-0.225
s_u_002795_04,u_002795,2026-04-19,voice,4.62,8,motivation,0.488
s_u_002795_05,u_002795,2026-04-16,voice,7.01,14,motivation,0.397
s_u_002795_06,u_002795,2026-04-21,voice,8.58,17,motivation,0.541
s_u_002796_01,u_002796,2026-04-28,voice,2.16,8,family,-0.631
s_u_002797_01,u_002797,2026-04-22,voice,2.64,7,motivation,0.024
s_u_002797_02,u_002797,2026-04-28,voice,5.94,17,general_checkin,0.235
s_u_002797_03,u_002797,2026-04-24,text,0.38,3,motivation,-0.431
s_u_002797_04,u_002797,2026-04-26,text,4.85,21,motivation,0.113
s_u_002797_05,u_002797,2026-04-24,text,2.49,13,motivation,0.088
s_u_002797_06,u_002797,2026-04-28,voice,0.77,3,motivation,-0.004
s_u_002797_07,u_002797,2026-04-21,voice,0.74,2,motivation,-0.091
s_u_002797_08,u_002797,2026-04-23,voice,2.26,5,general_checkin,-0.053
s_u_002797_09,u_002797,2026-04-23,voice,2.73,8,motivation,0.136
s_u_002798_01,u_002798,2026-04-20,voice,1.65,5,relationships,-0.566
s_u_002798_02,u_002798,2026-04-22,text,4.48,21,relationships,-0.301
s_u_002798_03,u_002798,2026-04-20,voice,2.61,5,relationships,-0.494
s_u_002798_04,u_002798,2026-04-22,voice,2.34,6,relationships,-0.388
s_u_002798_05,u_002798,2026-04-20,voice,2.91,7,relationships,-0.402
s_u_002798_06,u_002798,2026-04-23,voice,1.75,5,relationships,-0.414
s_u_002799_01,u_002799,2026-04-29,voice,0.2,2,relationships,-0.767
s_u_002799_02,u_002799,2026-05-05,voice,2.93,9,relationships,-0.915
s_u_002799_03,u_002799,2026-04-30,text,5.11,15,relationships,-0.772
s_u_002799_04,u_002799,2026-04-29,text,1.99,12,motivation,-0.773
s_u_002800_01,u_002800,2026-04-03,voice,2.21,4,school_stress,0.677
s_u_002800_02,u_002800,2026-04-04,voice,4.53,10,general_checkin,0.285
s_u_002801_01,u_002801,2026-04-19,voice,6.8,9,school_stress,0.041
s_u_002801_02,u_002801,2026-04-19,voice,2.81,9,school_stress,0.036
s_u_002802_01,u_002802,2026-04-10,voice,0.2,2,general_checkin,-0.586
s_u_002802_02,u_002802,2026-04-08,voice,1.44,5,motivation,-0.394
s_u_002802_03,u_002802,2026-04-12,text,2.01,8,general_checkin,-0.357
s_u_002803_01,u_002803,2026-04-26,voice,8.21,18,career,-0.614
s_u_002803_02,u_002803,2026-04-25,voice,5.05,13,general_checkin,0.078
s_u_002803_03,u_002803,2026-04-29,voice,8.17,21,career,-0.191
s_u_002803_04,u_002803,2026-04-26,voice,8.23,19,career,-0.037
s_u_002803_05,u_002803,2026-04-25,text,8.21,30,career,-0.104
s_u_002803_06,u_002803,2026-04-30,text,3.34,9,career,0.096
s_u_002803_07,u_002803,2026-04-25,voice,6.24,11,career,-0.006
s_u_002804_01,u_002804,2026-04-22,text,5.16,17,general_checkin,-0.189
s_u_002804_02,u_002804,2026-04-19,voice,2.51,5,general_checkin,-0.687
s_u_002804_03,u_002804,2026-04-18,voice,1.86,8,general_checkin,-0.442
s_u_002804_04,u_002804,2026-04-20,voice,0.2,3,general_checkin,-0.443
s_u_002805_01,u_002805,2026-04-30,voice,0.2,2,motivation,0.173
s_u_002805_02,u_002805,2026-04-28,text,0.2,3,general_checkin,-0.268
s_u_002805_03,u_002805,2026-05-02,text,0.2,3,motivation,0.009
s_u_002806_01,u_002806,2026-04-14,voice,12.09,26,school_stress,-0.354
s_u_002806_02,u_002806,2026-04-16,text,9.75,36,motivation,-0.241
s_u_002806_03,u_002806,2026-04-10,text,11.16,39,school_stress,-0.458
s_u_002806_04,u_002806,2026-04-17,text,6.69,19,school_stress,-0.799
s_u_002807_01,u_002807,2026-05-05,voice,6.42,16,school_stress,-0.698
s_u_002808_01,u_002808,2026-04-18,voice,4.3,8,relationships,-0.552
s_u_002809_01,u_002809,2026-04-07,voice,4.96,15,school_stress,-0.048
s_u_002810_01,u_002810,2026-04-28,voice,12.81,40,general_checkin,0.035
s_u_002810_02,u_002810,2026-04-26,text,15.96,49,general_checkin,-0.719
s_u_002811_01,u_002811,2026-04-04,voice,7.18,15,loneliness,-0.14
s_u_002811_02,u_002811,2026-04-10,voice,6.68,23,motivation,-0.358
s_u_002811_03,u_002811,2026-04-04,text,7.94,31,loneliness,-0.496
s_u_002812_01,u_002812,2026-04-11,voice,0.2,2,loneliness,0.227
s_u_002812_02,u_002812,2026-04-15,voice,3.37,6,loneliness,0.396
s_u_002813_01,u_002813,2026-04-13,voice,0.63,2,loneliness,-1.0
s_u_002814_01,u_002814,2026-04-25,voice,3.4,9,relationships,0.782
s_u_002814_02,u_002814,2026-04-25,text,2.34,11,relationships,0.969
s_u_002814_03,u_002814,2026-04-24,voice,4.48,18,relationships,0.782
s_u_002814_04,u_002814,2026-04-21,text,3.27,10,relationships,0.895
s_u_002814_05,u_002814,2026-04-24,text,0.63,4,relationships,0.872
s_u_002814_06,u_002814,2026-04-20,voice,2.28,5,motivation,0.876
s_u_002814_07,u_002814,2026-04-21,voice,0.76,2,relationships,0.693
s_u_002814_08,u_002814,2026-04-24,text,0.63,6,relationships,0.936
s_u_002814_09,u_002814,2026-04-26,voice,4.71,12,motivation,0.979
s_u_002815_01,u_002815,2026-04-07,text,1.42,12,school_stress,0.11
s_u_002815_02,u_002815,2026-04-05,text,0.2,3,motivation,0.37
s_u_002815_03,u_002815,2026-04-09,voice,0.2,3,school_stress,0.154
s_u_002816_01,u_002816,2026-05-03,voice,0.95,3,general_checkin,-0.519
s_u_002816_02,u_002816,2026-05-01,voice,2.63,11,motivation,-0.406
s_u_002817_01,u_002817,2026-04-23,voice,2.59,10,motivation,-0.382
s_u_002818_01,u_002818,2026-04-26,voice,1.9,6,relationships,-0.528
s_u_002819_01,u_002819,2026-04-18,voice,5.37,15,motivation,0.268
s_u_002819_02,u_002819,2026-04-15,voice,4.83,12,motivation,-0.191
s_u_002819_03,u_002819,2026-04-20,voice,7.29,17,motivation,0.189
s_u_002819_04,u_002819,2026-04-21,voice,7.07,14,motivation,0.266
s_u_002819_05,u_002819,2026-04-17,text,7.1,23,general_checkin,0.469
s_u_002819_06,u_002819,2026-04-20,voice,5.72,10,motivation,0.516
