user_id,first_topic,topic_cluster,contains_crisis_language,contains_relationship_topic,contains_school_topic,contains_loneliness_topic
u_004155,school_stress,school,False,False,True,False
u_004156,sleep,wellness,False,False,False,False
u_004157,loneliness,emotional_support,False,False,False,True
u_004158,career,career,False,False,False,False
u_004159,school_stress,school,False,False,True,False
u_004160,general_checkin,reflection,False,False,False,False
u_004161,motivation,self_improvement,False,False,False,False
u_004162,school_stress,school,False,False,True,False
u_004163,relationships,relationships,False,True,False,False
u_004164,sleep,wellness,False,False,False,False
u_004165,career,career,False,False,False,False
u_004166,motivation,self_improvement,False,False,False,False
u_004167,relationships,relationships,False,True,False,False
u_004168,school_stress,school,False,False,True,False
u_004169,sleep,wellness,False,False,False,False
u_004170,family,relationships,False,True,False,False
u_004171,sleep,wellness,False,False,False,False
u_004172,motivation,self_improvement,False,False,False,False
u_004173,loneliness,emotional_support,False,False,False,True
u_004174,general_checkin,reflection,False,False,False,False
u_004175,relationships,relationships,False,True,False,False
u_004176,relationships,relationships,False,True,False,False
u_004177,school_stress,school,False,False,True,False
u_004178,relationships,relationships,False,True,False,False
u_004179,loneliness,emotional_support,False,False,False,True
u_004180,general_checkin,reflection,False,False,False,False
u_004181,motivation,self_improvement,False,False,False,False
u_004182,school_stress,school,False,False,True,False
u_004183,relationships,relationships,False,True,False,False
u_004184,career,career,False,False,False,False
u_004185,relationships,relationships,False,True,False,False
u_004186,school_stress,school,False,False,True,False
u_004187,general_checkin,reflection,False,False,False,False
u_004188,sleep,wellness,False,False,False,False
u_004189,relationships,relationships,False,True,False,False
u_004190,motivation,self_improvement,False,False,False,False
u_004191,sleep,wellness,False,False,False,False
u_004192,career,career,False,False,False,False
u_004193,relationships,relationships,False,True,False,False
u_004194,general_checkin,reflection,False,False,False,False
u_004195,relationships,relationships,False,True,False,False
u_004196,general_checkin,reflection,False,False,False,False
u_004197,sleep,wellness,False,False,False,False
u_004198,school_stress,school,False,False,True,False
u_004199,loneliness,emotional_support,False,False,False,True
u_004200,motivation,self_improvement,False,False,False,False
u_004201,loneliness,emotional_support,False,False,False,True
u_004202,school_stress,school,False,False,True,False
u_004203,loneliness,emotional_support,False,False,False,True
u_004204,school_stress,school,False,False,True,False
u_004205,sleep,wellness,False,False,False,False
u_004206,loneliness,emotional_support,False,False,False,True
u_004207,motivation,self_improvement,False,False,False,False
u_004208,loneliness,emotional_support,False,False,False,True
u_004209,sleep,wellness,False,False,False,False
u_004210,school_stress,school,False,False,True,False
u_004211,sleep,wellness,False,False,False,False
u_004212,sleep,wellness,False,False,False,False
u_004213,relationships,relationships,False,True,False,False
u_004214,loneliness,emotional_support,False,False,False,True
u_004215,motivation,self_improvement,False,False,False,False
u_004216,motivation,self_improvement,False,False,False,False
u_004217,loneliness,emotional_support,False,False,False,True
u_004218,motivation,self_improvement,False,False,False,False
u_004219,sleep,wellness,False,False,False,False
u_004220,general_checkin,reflection,False,False,False,False
u_004221,loneliness,emotional_support,False,False,False,True
u_004222,family,relationships,False,True,False,False
u_004223,career,career,False,False,False,False
u_004224,career,career,False,False,False,False
u_004225,loneliness,emotional_support,False,False,False,True
u_004226,sleep,wellness,False,False,False,False
u_004227,relationships,relationships,False,True,False,False
u_004228,career,career,False,False,False,False
u_004229,general_checkin,reflection,False,False,False,False
u_004230,relationships,relationships,True,True,False,False
u_004231,school_stress,school,False,False,True,False
u_004232,loneliness,emotional_support,False,False,False,True
u_004233,relationships,relationships,False,True,False,False
u_004234,relationships,relationships,False,True,False,False
u_004235,motivation,self_improvement,False,False,False,False
u_004236,school_stress,school,False,False,True,False
u_004237,school_stress,school,False,False,True,False
u_004238,relationships,relationships,False,True,False,False
u_004239,loneliness,emotional_support,False,False,False,True
u_004240,general_checkin,reflection,False,False,False,False
u_004241,motivation,self_improvement,False,False,False,False
u_004242,loneliness,emotional_support,False,False,False,True
u_004243,general_checkin,reflection,False,False,False,False
u_004244,motivation,self_improvement,False,False,False,False
u_004245,school_stress,school,False,False,True,False
u_004246,motivation,self_improvement,False,False,False,False
u_004247,school_stress,school,False,False,True,False
u_004248,sleep,wellness,False,False,False,False
u_004249,general_checkin,reflection,False,False,False,False
u_004250,loneliness,emotional_support,False,False,False,True
u_004251,school_stress,school,False,False,True,False
u_004252,school_stress,school,False,False,True,False
u_004253,relationships,relationships,False,True,False,False
u_004254,loneliness,emotional_support,False,False,False,True
u_004255,general_checkin,reflection,False,False,False,False
u_004256,motivation,self_improvement,False,False,False,False
u_004257,school_stress,school,False,False,True,False
u_004258,career,career,False,False,False,False
u_004259,motivation,self_improvement,False,False,False,False
u_004260,loneliness,emotional_support,False,False,False,True
u_004261,general_checkin,reflection,False,False,False,False
u_004262,general_checkin,reflection,False,False,False,False
u_004263,relationships,relationships,False,True,False,False
u_004264,general_checkin,reflection,False,False,False,False
u_004265,motivation,self_improvement,False,False,False,False
u_004266,family,relationships,False,True,False,False
u_004267,school_stress,school,False,False,True,False
u_004268,loneliness,emotional_support,False,False,False,True
u_004269,motivation,self_improvement,False,False,False,False
u_004270,general_checkin,reflection,False,False,False,False
u_004271,career,career,False,False,False,False
u_004272,school_stress,school,False,False,True,False
u_004273,school_stress,school,False,False,True,False
u_004274,relationships,relationships,False,True,False,False
u_004275,relationships,relationships,False,True,False,False
u_004276,motivation,self_improvement,False,False,False,False
u_004277,relationships,relationships,False,True,False,False
u_004278,sleep,wellness,False,False,False,False
u_004279,motivation,self_improvement,False,False,False,False
u_004280,loneliness,emotional_support,False,False,False,True
u_004281,relationships,relationships,False,True,False,False
u_004282,motivation,self_improvement,False,False,False,False
u_004283,school_stress,school,False,False,True,False
u_004284,school_stress,school,False,False,True,False
u_004285,school_stress,school,False,False,True,False
u_004286,general_checkin,reflection,False,False,False,False
u_004287,family,relationships,False,True,False,False
u_004288,family,relationships,False,True,False,False
u_004289,motivation,self_improvement,False,False,False,False
u_004290,loneliness,emotional_support,False,False,False,True
u_004291,career,career,False,False,False,False
u_004292,relationships,relationships,False,True,False,False
u_004293,relationships,relationships,False,True,False,False
u_004294,school_stress,school,False,False,True,False
